purchase_date,discounted_price_$,actual_price_$,discount_percentage_%,rating,rating_count,revenue_$,selling_price_$,sales_volume,price_change_%,quantity_change_%,PED
2019-01-03,59.0,199.0,70.0,4.0,9377.0,553243.0,140.0,9377.0,-98.52581672716497,198.1558028616852,-2.011206904383375
2019-01-04,,,,,,553243.0,,,,,
2019-01-05,159.0,399.0,60.0,4.1,4768.0,758112.0,240.0,4768.0,-55.61735261401557,-94.98717355649944,1.70786938054586
2019-01-06,,,,,,758112.0,,,,,
2019-01-07,,,,,,758112.0,,,,,
2019-01-08,9499.0,11999.0,21.0,4.2,284.0,2697716.0,2500.0,284.0,566.6111111111111,-99.5777516763556,-0.1757426738086479
2019-01-09,199.0,999.0,80.0,4.3,87.0,17313.0,800.0,87.0,0.0,-46.62576687116564,-inf
2019-01-10,,,,,,17313.0,,,,,
2019-01-11,,,,,,17313.0,,,,,
2019-01-12,1588.0,3600.0,113.0,8.2,69542.0,34008478.0,2012.0,69542.0,240.57413005660084,24285.340466572045,242.32848395065582
2019-01-13,,,,,,34008478.0,,,,,
2019-01-14,,,,,,34008478.0,,,,,
2019-01-15,547.0,2999.0,82.0,4.3,407.0,222629.0,2452.0,407.0,501.00200400801606,-48.41571609632446,-0.0966377693282636
2019-01-16,219.0,700.0,69.0,4.3,20052.0,4391388.0,481.0,20052.0,16.86143572621035,2708.4033613445376,160.62709044013647
2019-01-17,,,,,,4391388.0,,,,,
2019-01-18,1199.0,2990.0,60.0,3.8,133.0,159467.0,1791.0,133.0,53.33333333333334,-81.26760563380282,-1.5237676056338023
2019-01-19,,,,,,159467.0,,,,,
2019-01-20,,,,,,159467.0,,,,,
2019-01-21,1719.0,2019.0,19.0,8.2,130237.0,167484909.0,300.0,130237.0,-156.01017316924373,1472.4611062499655,-20.407255988245257
2019-01-22,,,,,,167484909.0,,,,,
2019-01-23,,,,,,167484909.0,,,,,
2019-01-24,,,,,,167484909.0,,,,,
2019-01-25,1018.0,2699.0,129.0,8.5,429135.0,95234525.0,1681.0,429135.0,-93.51418971542569,271.2808905652284,-27.446647842080175
2019-01-26,499.0,2199.0,77.0,3.1,3527.0,1759973.0,1700.0,3527.0,-51.0789766407119,981.9018404907976,-19.223208941664357
2019-01-27,,,,,,1759973.0,,,,,
2019-01-28,1439.0,1999.0,28.0,4.8,53803.0,77422517.0,560.0,53803.0,-49.328263624841576,301.33522303446216,-6.1087741771374775
2019-01-29,16999.0,20999.0,19.0,4.1,31822.0,540942178.0,4000.0,31822.0,425.1062765691423,279.73747016706443,0.6580412607047591
2019-01-30,849.0,4999.0,83.0,4.0,20457.0,17367993.0,4150.0,20457.0,150.5764411027569,182.51622704046403,1.21211675414689
2019-01-31,,,,,,17367993.0,,,,,
2019-02-01,,,,,,17367993.0,,,,,
2019-02-02,1109.0,2800.0,60.0,4.3,53464.0,59291576.0,1691.0,53464.0,86.79119412941961,106.400802995792,1.2259400744864888
2019-02-03,399.0,999.0,60.0,4.1,1780.0,710220.0,600.0,1780.0,-95.83576490204253,71.98067632850243,-0.7510836523512563
2019-02-04,3084.0,4604.0,97.0,8.2,8446.0,20940470.0,1520.0,8446.0,-13.506880733944946,48.169963533349,2.4148737364947537
2019-02-05,1199.0,4999.0,76.0,3.8,14961.0,17938239.0,3800.0,14961.0,99.96,-73.16268139989596,-0.7319195818316923
2019-02-06,,,,,,17938239.0,,,,,
2019-02-07,,,,,,17938239.0,,,,,
2019-02-08,14468.0,18498.0,60.0,8.4,169884.0,402285976.0,4030.0,169884.0,880.5820773492304,19807.83888401987,492.18619158704297
2019-02-09,8499.0,12999.0,35.0,4.1,6662.0,56620338.0,4500.0,6662.0,2505.01002004008,6305.769230769231,2.5172630769230766
2019-02-10,,,,,,56620338.0,,,,,
2019-02-11,1699.0,3495.0,51.0,4.1,14371.0,24416329.0,1796.0,14371.0,336.87500000000006,-79.34756053747216,-0.2355400683858171
2019-02-12,154.0,349.0,56.0,4.3,7064.0,1087856.0,195.0,7064.0,-76.71781187458305,976.8292682926829,-12.732757158006365
2019-02-13,13999.0,24999.0,44.0,4.2,45237.0,633272763.0,11000.0,45237.0,4572.710280373832,922.0741075463172,0.2016471744347938
2019-02-14,12474.0,31048.0,171.0,13.0,38199.0,66928441.0,18574.0,38199.0,59.56185986783396,-143.20793164885845,1.231465830170292
2019-02-15,948.0,1620.0,41.0,4.1,4370.0,4142760.0,672.0,4370.0,8.7248322147651,372.4324324324324,42.68648648648649
2019-02-16,,,,,,4142760.0,,,,,
2019-02-17,,,,,,4142760.0,,,,,
2019-02-18,,,,,,4142760.0,,,,,
2019-02-19,,,,,,4142760.0,,,,,
2019-02-20,13490.0,22900.0,41.0,4.3,16299.0,219873510.0,9410.0,16299.0,4489.178356713427,48.68637110016421,0.0108452743980098
2019-02-21,,,,,,219873510.0,,,,,
2019-02-22,1017.0,3197.0,212.0,11.4,9911.0,957429.0,2180.0,9911.0,-75.05703877462251,-135.6587453914499,5.397393659997419
2019-02-23,966.0,2998.0,136.0,8.3,29122.0,7895450.0,2032.0,29122.0,399.6666666666667,1495.1625094482235,
2019-02-24,9490.0,15990.0,41.0,3.9,10480.0,99455200.0,6500.0,10480.0,699.8999499749875,437.1604305484367,0.6246041745881816
2019-02-25,,,,,,99455200.0,,,,,
2019-02-26,,,,,,99455200.0,,,,,
2019-02-27,4023.0,6490.0,131.0,12.8,28639.0,64691329.0,2467.0,28639.0,1189.3080382124297,145.03761914333222,2.773180458869285
2019-02-28,249.0,799.0,69.0,3.8,1079.0,268671.0,550.0,1079.0,128.93982808022923,-45.42235710672736,-0.3522756140055077
2019-03-01,,,,,,268671.0,,,,,
2019-03-02,,,,,,268671.0,,,,,
2019-03-03,349.0,999.0,65.0,4.2,513.0,179037.0,650.0,513.0,-98.001600320064,-68.1564245810056,0.6954623634554244
2019-03-04,115.0,499.0,77.0,4.0,7732.0,889180.0,384.0,7732.0,-16.69449081803005,29.18964076858814,-1.7484594820384296
2019-03-05,,,,,,889180.0,,,,,
2019-03-06,10298.0,17998.0,103.0,7.3,17211.0,120886289.0,7700.0,17211.0,355.23341251394174,2688.8837358439505,-111.24182484832687
2019-03-07,,,,,,120886289.0,,,,,
2019-03-08,59.0,199.0,70.0,4.0,9378.0,553302.0,140.0,9378.0,-87.55472170106316,-22.451004713470603,0.2564225466917106
2019-03-09,179.0,499.0,64.0,4.0,1934.0,346186.0,320.0,1934.0,-33.46666666666667,-97.42050789586,2.9109713514699207
2019-03-10,2999.0,11999.0,75.0,4.4,768.0,2303232.0,9000.0,768.0,2304.609218436874,-91.77730192719488,-0.0398233684014523
2019-03-11,,,,,,2303232.0,,,,,
2019-03-12,,,,,,2303232.0,,,,,
2019-03-13,2147.0,2819.0,68.0,13.100000000000001,60214.0,41938836.0,672.0,60214.0,140.54230397771937,11621.046621350626,-12.244938444201651
2019-03-14,,,,,,41938836.0,,,,,
2019-03-15,,,,,,41938836.0,,,,,
2019-03-16,1153.0,3000.0,123.0,8.3,10721.0,8109509.0,1847.0,10721.0,-36.675253459572644,8535.648177979669,-733.2146490220535
2019-03-17,,,,,,8109509.0,,,,,
2019-03-18,79.0,499.0,84.0,4.2,1949.0,153971.0,420.0,1949.0,-58.38198498748957,227.01342281879192,-3.8884156279961646
2019-03-19,,,,,,153971.0,,,,,
2019-03-20,1199.0,1499.0,20.0,3.8,2206.0,2644994.0,300.0,2206.0,200.4008016032064,660.6896551724138,3.296841379310345
2019-03-21,,,,,,2644994.0,,,,,
2019-03-22,699.0,1595.0,56.0,4.1,8090.0,5654910.0,896.0,8090.0,121.52777777777776,-77.53838465169225,-0.6380301365624963
2019-03-23,2899.0,5500.0,47.0,3.8,8958.0,25969242.0,2601.0,8958.0,175.13756878439222,474.96790757381257,2.71197042913468
2019-03-24,798.0,1995.0,60.0,4.0,68664.0,54793872.0,1197.0,68664.0,206.92307692307693,106.96889317578972,0.5169500413699876
2019-03-25,,,,,,54793872.0,,,,,
2019-03-26,11498.0,15298.0,49.0,8.2,105908.0,347838092.0,3800.0,105908.0,95.64085704285213,-58.948326526820544,-0.1695681767885968
2019-03-27,,,,,,347838092.0,,,,,
2019-03-28,,,,,,347838092.0,,,,,
2019-03-29,899.0,1999.0,55.0,4.2,39.0,35061.0,1100.0,39.0,185.9799713876967,-75.47169811320755,-0.4058055152394775
2019-03-30,289.0,590.0,51.0,4.4,25886.0,7481054.0,301.0,25886.0,-18.05555555555556,713.5135135135135,-39.51767151767152
2019-03-31,417.44,670.0,38.0,3.9,523.0,218321.12,252.56,523.0,-98.08516719062588,-68.4369342184671,0.6977296993893253
2019-04-01,,,,,,218321.12,,,,,
2019-04-02,16499.0,20999.0,21.0,4.0,21350.0,352253650.0,4500.0,21350.0,-16.000640025601022,-4.337306210233893,0.2710707948740927
2019-04-03,269.0,650.0,59.0,4.4,35877.0,9650913.0,381.0,35877.0,-34.93493493493494,42108.23529411764,-1205.333153547952
2019-04-04,1341.0,2014.0,53.0,8.9,35492.0,15477630.0,673.0,35492.0,-164.54130776696036,-55.60726274430392,0.5456555769577941
2019-04-05,195.0,499.0,61.0,3.7,1383.0,269685.0,304.0,1383.0,-96.16124317255174,-77.2831800262812,0.8036832457293035
2019-04-06,970.0,1999.0,51.0,4.2,462.0,448140.0,1029.0,462.0,1565.8333333333337,-89.27576601671309,-0.0570148585524511
2019-04-07,299.0,449.0,33.0,3.5,11827.0,3536273.0,150.0,11827.0,-77.53876938469236,251.0537251409914,-3.237783203592527
2019-04-08,,,,,,3536273.0,,,,,
2019-04-09,30698.0,44490.0,55.0,7.8,5324.0,133355376.0,13792.0,5324.0,86.78509221814272,23.673082193224694,-13.649330119325679
2019-04-10,1695.0,1695.0,0.0,4.2,14290.0,24221550.0,0.0,14290.0,-14.82412060301508,7624.324324324324,-514.3188273018781
2019-04-11,1499.0,3990.0,62.0,4.1,109864.0,164686136.0,2491.0,109864.0,99.59979989995,3148.4920165582494,31.611429136614465
2019-04-12,3083.0,4445.0,55.0,8.7,13641.0,31417929.0,1362.0,13641.0,-119.09968976879489,342.14805464805465,-5.734002022763964
2019-04-13,23740.77,35378.0,141.0,15.8,25846.0,389000557.79,11637.23,25846.0,316.02489207807713,-151.37344543937274,0.7023643233147663
2019-04-14,199.0,999.0,80.0,4.5,127.0,25273.0,800.0,127.0,-85.72653236176598,-91.6775884665793,1.0694190694626473
2019-04-15,67.0,75.0,11.0,4.1,1269.0,85023.0,8.0,1269.0,-97.58064516129032,-98.63438256658596,1.010798631260881
2019-04-16,209.0,499.0,58.0,3.9,536.0,112024.0,290.0,536.0,-98.3898031623104,34.673366834170864,-0.3524081329542997
2019-04-17,5490.0,7200.0,24.0,4.5,1408.0,7729920.0,1710.0,1408.0,2300.0,-65.43937162493863,-0.028451900706495
2019-04-18,,,,,,7729920.0,,,,,
2019-04-19,,,,,,7729920.0,,,,,
2019-04-20,157.0,160.0,2.0,4.5,8618.0,1353026.0,3.0,8618.0,-77.14285714285715,-97.98160066702266,1.2701318604984415
2019-04-21,,,,,,1353026.0,,,,,
2019-04-22,349.0,999.0,65.0,3.8,16557.0,5778393.0,650.0,16557.0,127.04545454545456,92.29965156794424,0.7265088853290781
2019-04-23,,,,,,5778393.0,,,,,
2019-04-24,12999.0,18999.0,32.0,4.1,50772.0,659985228.0,6000.0,50772.0,90.00900090009,83.26595437481951,0.9250847531042448
2019-04-25,269.0,800.0,66.0,3.6,10134.0,2726046.0,531.0,10134.0,-59.979989994997496,-58.24302608265688,0.9710409436132704
2019-04-26,8548.0,10794.0,71.0,8.0,16359.0,34530891.0,2246.0,16359.0,243.43311144766886,13405.544989027067,-37.03168676953436
2019-04-27,649.0,1999.0,68.0,4.2,24269.0,15750581.0,1350.0,24269.0,34.16107382550335,6717.134831460675,196.631255380676
2019-04-28,749.0,1111.0,33.0,4.2,35693.0,26734057.0,362.0,35693.0,12.222222222222223,120.79054806383768,9.882863023404902
2019-04-29,,,,,,26734057.0,,,,,
2019-04-30,,,,,,26734057.0,,,,,
2019-05-01,129.0,599.0,78.0,4.1,265.0,34185.0,470.0,265.0,-82.88571428571429,-57.3268921095008,0.6916377882911162
2019-05-02,1693.0,3998.0,181.0,10.9,12224.0,3792400.0,2305.0,12224.0,-80.71299292565871,4511.1801677965395,-0.9910527895251028
2019-05-03,,,,,,3792400.0,,,,,
2019-05-04,,,,,,3792400.0,,,,,
2019-05-05,,,,,,3792400.0,,,,,
2019-05-06,,,,,,3792400.0,,,,,
2019-05-07,,,,,,3792400.0,,,,,
2019-05-08,1837.0,2537.0,116.0,11.7,46714.0,12409396.0,700.0,46714.0,-195.6461906446441,15428.246090824054,-161.88495701820867
2019-05-09,10901.0,30990.0,65.0,4.1,398.0,4338598.0,20089.0,398.0,7666.917293233082,-72.03092059030219,-0.0093950303407965
2019-05-10,2499.0,4999.0,50.0,3.9,7571.0,18919929.0,2500.0,7571.0,1233.0666666666668,-75.99099384791019,-0.0616276442321935
2019-05-11,17148.0,24198.0,75.0,8.5,213811.0,763918989.0,7050.0,213811.0,1399.9712794692616,398.293774044965,-6.659029628126257
2019-05-12,749.0,1445.0,48.0,3.9,63350.0,47449150.0,696.0,63350.0,-6.7140090380890864,2334.665641813989,-347.7304883817184
2019-05-13,649.0,2400.0,73.0,4.4,67260.0,43651740.0,1751.0,67260.0,-19.732441471571903,-30.78466683817854,1.560104302477184
2019-05-14,,,,,,43651740.0,,,,,
2019-05-15,,,,,,43651740.0,,,,,
2019-05-16,,,,,,43651740.0,,,,,
2019-05-17,43889.0,77890.0,96.0,8.3,6894.0,142193727.0,34001.0,6894.0,422.55601860025746,150.31043403276803,2.0500744886706053
2019-05-18,1382.0,3037.0,162.0,12.399999999999999,36394.0,16679481.0,1655.0,36394.0,-214.49906281224838,532.2932385182307,-10.739116046405366
2019-05-19,,,,,,16679481.0,,,,,
2019-05-20,,,,,,16679481.0,,,,,
2019-05-21,569.0,848.0,61.0,7.4,12939.0,3631728.0,279.0,12939.0,-99.14857282263966,-130.0108685151153,-inf
2019-05-22,1896.0,4189.0,119.0,7.9,14745.0,5700679.0,2293.0,14745.0,-121.80813047551942,-66.50608856382931,2.2635637508805355
2019-05-23,29577.0,36797.0,117.0,13.0,75513.0,604614867.0,7220.0,75513.0,8584.185463659147,-72.22736171356773,1.7172781058327387
2019-05-24,,,,,,604614867.0,,,,,
2019-05-25,,,,,,604614867.0,,,,,
2019-05-26,,,,,,604614867.0,,,,,
2019-05-27,,,,,,604614867.0,,,,,
2019-05-28,,,,,,604614867.0,,,,,
2019-05-29,,,,,,604614867.0,,,,,
2019-05-30,14400.0,59900.0,76.0,4.4,3837.0,55252800.0,45500.0,3837.0,3895.997331554369,-58.87900546565212,-0.0151126914253202
2019-05-31,7938.0,12888.0,143.0,11.399999999999999,4868.0,1027439.0,4950.0,4868.0,1568.3497801071867,-79.90928017908476,-3.8065737460386035
2019-06-01,,,,,,1027439.0,,,,,
2019-06-02,,,,,,1027439.0,,,,,
2019-06-03,,,,,,1027439.0,,,,,
2019-06-04,569.0,1000.0,43.0,4.4,67262.0,38272078.0,431.0,67262.0,43.06151645207439,9648.115942028986,224.05425393615488
2019-06-05,,,,,,38272078.0,,,,,
2019-06-06,125.0,180.0,31.0,4.4,8053.0,1006625.0,55.0,8053.0,-95.60975609756098,-48.97674713299119,0.5122567939930202
2019-06-07,,,,,,1006625.0,,,,,
2019-06-08,,,,,,1006625.0,,,,,
2019-06-09,,,,,,1006625.0,,,,,
2019-06-10,,,,,,1006625.0,,,,,
2019-06-11,549.0,1898.0,141.0,8.1,3337.0,1005625.0,1349.0,3337.0,40.16462664705679,-177.24315489771521,8.12861902901824
2019-06-12,569.0,1000.0,43.0,4.4,67259.0,38270371.0,431.0,67259.0,-88.8876541837982,761.5217112847445,-8.567238254596093
2019-06-13,,,,,,38270371.0,,,,,
2019-06-14,7169.0,14689.0,106.0,8.4,3194.0,12634007.0,7520.0,3194.0,17968.56751477639,1862.1519334178167,-6.70936199503697
2019-06-15,,,,,,12634007.0,,,,,
2019-06-16,,,,,,12634007.0,,,,,
2019-06-17,6279.0,20044.0,101.0,8.399999999999999,21277.0,78007881.0,13765.0,21277.0,3565.479825458063,298.76397409073417,1.2071184805528656
2019-06-18,369.0,700.0,47.0,4.4,67259.0,24818571.0,331.0,67259.0,-97.30758875341358,201.3666099112824,-2.069382383131124
2019-06-19,,,,,,24818571.0,,,,,
2019-06-20,,,,,,24818571.0,,,,,
2019-06-21,,,,,,24818571.0,,,,,
2019-06-22,120.0,999.0,88.0,3.9,6491.0,778920.0,879.0,6491.0,25.03128911138923,-39.7475169404994,-1.5879133017729512
2019-06-23,99.0,999.0,90.0,4.0,1396.0,138204.0,900.0,1396.0,-97.06167828465544,-91.98392190640251,0.9476852608775088
2019-06-24,4999.0,6999.0,29.0,3.8,758.0,3789242.0,2000.0,758.0,-17.649135192375574,215.8333333333333,-12.229116666666664
2019-06-25,,,,,,3789242.0,,,,,
2019-06-26,,,,,,3789242.0,,,,,
2019-06-27,1799.0,3999.0,55.0,3.9,3517.0,6327083.0,2200.0,3517.0,701.4028056112224,-83.2603522132318,-0.1187054735840076
2019-06-28,,,,,,6327083.0,,,,,
2019-06-29,678.0,1499.0,55.0,4.2,900.0,610200.0,821.0,900.0,15.752895752895755,-94.77291206876524,-6.016221623973086
2019-06-30,,,,,,610200.0,,,,,
2019-07-01,1868.0,5289.0,141.0,8.5,41481.0,74183169.0,3421.0,41481.0,814.9574787393697,-38.07569315521381,1.2327275401560809
2019-07-02,24990.0,51990.0,52.0,4.2,2951.0,73745490.0,27000.0,2951.0,7337.768240343348,102.95735900962862,0.0140311543833675
2019-07-03,479.0,599.0,20.0,4.3,11687.0,5598073.0,120.0,11687.0,-33.37041156840934,190.8661025385764,-5.71962087273934
2019-07-04,,,,,,5598073.0,,,,,
2019-07-05,,,,,,5598073.0,,,,,
2019-07-06,,,,,,5598073.0,,,,,
2019-07-07,2999.0,9999.0,70.0,4.2,20879.0,62616121.0,7000.0,20879.0,25.00312539067384,-93.34707741721684,-3.733416361301587
2019-07-08,,,,,,62616121.0,,,,,
2019-07-09,7999.0,15999.0,50.0,3.8,3022.0,24172978.0,8000.0,3022.0,1501.5015015015017,2598.214285714286,1.730410714285714
2019-07-10,,,,,,24172978.0,,,,,
2019-07-11,,,,,,24172978.0,,,,,
2019-07-12,281.0,1999.0,86.0,2.8,87.0,24447.0,1718.0,87.0,-95.00125031257816,-98.96416240028574,1.0417143150713133
2019-07-13,2264.0,4344.0,96.0,7.9,19559.0,23295599.0,2080.0,19559.0,76.04032583350607,-93.34090900773703,0.7994353162128167
2019-07-14,199.0,1899.0,90.0,4.0,4740.0,943260.0,1700.0,4740.0,-64.16304963200604,188.84826325411333,-2.943255726422196
2019-07-15,,,,,,943260.0,,,,,
2019-07-16,,,,,,943260.0,,,,,
2019-07-17,649.0,1245.0,48.0,3.9,123365.0,80063885.0,596.0,123365.0,-58.486162054018,388.3421740163091,-6.63989840293564
2019-07-18,,,,,,80063885.0,,,,,
2019-07-19,1229.0,2064.0,63.0,8.2,30054.0,18709464.0,835.0,30054.0,288.38198498748955,2483.7618797705736,40.560423680129
2019-07-20,1498.0,2300.0,35.0,3.8,95.0,142310.0,802.0,95.0,9.785202863961809,-98.80488111712164,-10.09737687514
2019-07-21,624.0,2498.0,147.0,8.5,3554.0,1131572.0,1874.0,3554.0,1549.375939849624,15.472647039123046,0.5232474339098113
2019-07-22,389.0,1099.0,65.0,4.3,974.0,378886.0,710.0,974.0,-66.64643399089529,-95.6936952869396,1.4358411929438344
2019-07-23,,,,,,378886.0,,,,,
2019-07-24,,,,,,378886.0,,,,,
2019-07-25,,,,,,378886.0,,,,,
2019-07-26,,,,,,378886.0,,,,,
2019-07-27,2695.0,2695.0,0.0,4.4,2518.0,6786010.0,0.0,2518.0,124.58333333333331,2128.3185840707965,17.08349365140439
2019-07-28,970.0,1799.0,46.0,4.5,815.0,790550.0,829.0,815.0,350.87719298245617,-95.65495548328624,-0.2726166231273658
2019-07-29,,,,,,790550.0,,,,,
2019-07-30,453.0,999.0,55.0,4.3,610.0,276330.0,546.0,610.0,-90.00500250125063,-96.60998110481272,1.0733845721905326
2019-07-31,29999.0,50999.0,41.0,4.4,1712.0,51358288.0,21000.0,1712.0,5572.85873192436,-88.50698174006445,-0.0158817917333967
2019-08-01,1889.0,2699.0,30.0,4.3,17394.0,32857266.0,810.0,17394.0,3498.6666666666665,1270.6855791962175,0.3631913812489189
2019-08-02,849.0,1499.0,43.0,4.0,7352.0,6241848.0,650.0,7352.0,-22.29134266459305,342.3586040914561,-15.358366216102764
2019-08-03,1599.0,3999.0,60.0,4.0,30254.0,48376146.0,2400.0,30254.0,567.6126878130217,1794.4270507201002,3.1613582452392355
2019-08-04,14999.0,19999.0,25.0,4.2,34899.0,523450101.0,5000.0,34899.0,2761.087267525036,187.16366329301408,0.0677862179491279
2019-08-05,139.0,999.0,86.0,4.0,1313.0,182507.0,860.0,1313.0,-50.025012506253134,-94.1436217662801,1.881930999107939
2019-08-06,8563.0,11721.0,57.0,8.4,17771.0,56614237.0,3158.0,17771.0,426.22103669130206,4859.668157929028,-2.1004810861081484
2019-08-07,329.0,999.0,67.0,3.9,77027.0,25341883.0,670.0,77027.0,-87.51093886735842,240.25532290838413,-2.745431897063092
2019-08-08,1099.0,1990.0,45.0,3.9,5911.0,6496189.0,891.0,5911.0,55.22620904836193,-18.73797085510036,-0.3392948959920715
2019-08-09,,,,,,6496189.0,,,,,
2019-08-10,,,,,,6496189.0,,,,,
2019-08-11,575.0,2799.0,79.0,4.2,8537.0,4908775.0,2224.0,8537.0,1024.0963855421687,68.81550326280403,0.067196314950738
2019-08-12,,,,,,4908775.0,,,,,
2019-08-13,1374.0,3000.0,112.0,8.0,6152.0,2320054.0,1626.0,6152.0,-130.95372581530336,2275.6914454616995,-42.33745525448749
2019-08-14,199.0,499.0,60.0,4.1,13045.0,2595955.0,300.0,13045.0,-50.05005005005005,303.3704390847248,-6.061341372912802
2019-08-15,,,,,,2595955.0,,,,,
2019-08-16,,,,,,2595955.0,,,,,
2019-08-17,1068.0,3098.0,136.0,7.8999999999999995,14050.0,10647190.0,2030.0,14050.0,167.85072130157937,-91.18979096984692,1.0450121211936423
2019-08-18,2590.0,4200.0,38.0,4.1,63.0,163170.0,1610.0,63.0,75.0,-89.80582524271846,-1.1974110032362462
2019-08-19,,,,,,163170.0,,,,,
2019-08-20,1668.0,3198.0,110.0,7.9,470.0,612780.0,1530.0,470.0,-74.6257667295186,-180.92138184051697,-6.949333910866457
2019-08-21,,,,,,612780.0,,,,,
2019-08-22,,,,,,612780.0,,,,,
2019-08-23,,,,,,612780.0,,,,,
2019-08-24,13999.0,24999.0,44.0,4.2,32840.0,459727160.0,11000.0,32840.0,6165.413533834587,75.08130298022071,0.0121778210931333
2019-08-25,1549.0,2495.0,38.0,4.4,15137.0,23447213.0,946.0,15137.0,213.83647798742135,9.712256287598752,0.0454190808743588
2019-08-26,,,,,,23447213.0,,,,,
2019-08-27,8999.0,18999.0,53.0,4.0,6347.0,57116653.0,10000.0,6347.0,1167.4449633088725,507.3684210526316,0.4345972932330827
2019-08-28,1804.0,2380.0,24.0,4.0,15382.0,27749128.0,576.0,15382.0,8.231014097316969,14011.926605504586,1702.3329616300862
2019-08-29,3598.0,8794.0,123.0,8.3,368377.0,142089173.0,5196.0,368377.0,657.1855920585713,13193.164757720726,-90.14289818385622
2019-08-30,,,,,,142089173.0,,,,,
2019-08-31,149.0,999.0,85.0,3.5,2523.0,375927.0,850.0,2523.0,0.0,338.78260869565213,inf
2019-09-01,399.0,899.0,56.0,3.4,431.0,171969.0,500.0,431.0,5.889281507656063,-9.071729957805909,-1.5403797468354437
2019-09-02,1595.0,1799.0,11.0,4.0,2877.0,4588815.0,204.0,2877.0,-88.00586705780385,66.49305555555556,-0.755552530513468
2019-09-03,,,,,,4588815.0,,,,,
2019-09-04,,,,,,4588815.0,,,,,
2019-09-05,818.0,2999.0,153.0,8.2,1488.0,860032.0,2181.0,1488.0,-74.47871397035239,575.6670546558263,-206.02438063066955
2019-09-06,21247.0,27127.0,104.0,12.3,29300.0,518800200.0,5880.0,29300.0,-47.80514571265907,-125.70484634349543,1.9919517640254782
2019-09-07,,,,,,518800200.0,,,,,
2019-09-08,1099.0,1899.0,42.0,4.3,1811.0,1990289.0,800.0,1811.0,280.561122244489,-9.268537074148298,-0.0330357142857142
2019-09-09,,,,,,1990289.0,,,,,
2019-09-10,139.0,249.0,44.0,4.0,9378.0,1303542.0,110.0,9378.0,-77.34303912647862,-61.35811117062919,0.7933242844296645
2019-09-11,115.0,499.0,77.0,4.0,7732.0,889180.0,384.0,7732.0,-72.26236798221234,431.7744154057771,-5.975093640884562
2019-09-12,1295.0,1795.0,28.0,4.1,25771.0,33373445.0,500.0,25771.0,19.746497665110077,2753.931339977852,139.46429319685134
2019-09-13,,,,,,33373445.0,,,,,
2019-09-14,,,,,,33373445.0,,,,,
2019-09-15,1481.0,3247.0,199.0,16.9,26611.0,7168824.0,1766.0,26611.0,-58.243627644120124,9.653978164693243,0.6092711304861631
2019-09-16,,,,,,7168824.0,,,,,
2019-09-17,9999.0,27990.0,64.0,4.2,1269.0,12688731.0,17991.0,1269.0,4604.2016806722695,-90.11297234125438,-0.0195718994499165
2019-09-18,,,,,,12688731.0,,,,,
2019-09-19,,,,,,12688731.0,,,,,
2019-09-20,1998.0,5598.0,131.0,8.6,68760.0,101990440.0,3600.0,68760.0,-40.04004004004004,2720.92349360206,inf
2019-09-21,,,,,,101990440.0,,,,,
2019-09-22,2575.0,6700.0,62.0,4.2,611.0,1573325.0,4125.0,611.0,346.9646430953969,-86.11679163826403,-0.2482004819568502
2019-09-23,22999.0,28999.0,21.0,3.9,25824.0,593926176.0,6000.0,25824.0,52.63434917627243,34.13671306877208,0.6485634115936009
2019-09-24,8021.1,22389.0,206.0,16.5,47707.0,77177906.0,14367.9,47707.0,348.65299079907993,604.5711501261633,-5.633986538884218
2019-09-25,230.0,230.0,0.0,4.5,9427.0,2168210.0,0.0,9427.0,-53.90781563126252,21.92188308329022,-0.4066550058944914
2019-09-26,1149.0,3999.0,71.0,4.3,140036.0,160901364.0,2850.0,140036.0,100.05002501250628,4040.626848018924,40.38606534594914
2019-09-27,,,,,,160901364.0,,,,,
2019-09-28,,,,,,160901364.0,,,,,
2019-09-29,18779.0,37890.0,99.0,8.8,1024.0,4968343.0,19111.0,1024.0,1323.5947712418301,-165.98174843059752,-0.2667222077078878
2019-09-30,,,,,,4968343.0,,,,,
2019-10-01,1299.0,2999.0,57.0,3.8,14629.0,19003071.0,1700.0,14629.0,50.025012506253134,7850.54347826087,156.93236413043476
2019-10-02,3950.0,14488.0,221.0,11.8,81375.0,173923822.0,10538.0,81375.0,27.426735836406145,104.85024559210703,-5.956588166072248
2019-10-03,1999.0,4999.0,60.0,4.1,10689.0,21367311.0,3000.0,10689.0,399.9,-84.10841188189468,-0.2103236106073885
2019-10-04,,,,,,21367311.0,,,,,
2019-10-05,,,,,,21367311.0,,,,,
2019-10-06,321.0,624.0,76.0,7.699999999999999,6594.0,1251966.0,303.0,6594.0,-79.81755306463154,68.26854658845618,-0.7903367158310921
2019-10-07,119.0,499.0,76.0,4.3,15032.0,1788808.0,380.0,15032.0,-50.05005005005005,883.7696335078535,-17.657717277486913
2019-10-08,,,,,,1788808.0,,,,,
2019-10-09,199.0,395.0,50.0,4.2,92595.0,18426405.0,196.0,92595.0,-60.46046046046045,18681.947261663285,-308.994458847709
2019-10-10,600.0,640.0,6.0,3.8,2593.0,1555800.0,40.0,2593.0,-36.0,-65.96666229163932,1.83240728587887
